0,0,1.0,1.0,positive
5,3,0.84210527,0.84210527,positive
29,14,0.074074075,0.2962963,positive
19,10,0.2857143,0.47619048,positive
7,3,0.6315789,0.84210527,positive
18,9,0.125,0.125,positive
7,3,0.6315789,0.84210527,positive
23,13,0.14814815,0.2962963,positive
0,0,1.0,1.0,positive
43,24,0.048780486,0.19512194,positive
30,14,0.13333334,0.26666668,positive
8,6,0.5555556,0.6666667,positive
9,9,0.5714286,0.5714286,positive
8,6,0.5555556,0.6666667,positive
19,10,0.2857143,0.47619048,positive
4,2,0.9285714,0.9285714,positive
19,9,0.11764706,0.11764706,positive
29,14,0.074074075,0.2962963,positive
24,10,0.09090909,0.27272728,positive
19,10,0.2857143,0.47619048,positive
29,14,0.074074075,0.2962963,positive
29,14,0.074074075,0.2962963,positive
24,10,0.09090909,0.27272728,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.5263158,0.94736844,positive
30,12,0.13333334,0.26666668,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,1,0.9655172,0.9655172,positive
0,1,0.9655172,0.9655172,positive
8,6,0.5555556,0.6666667,positive
0,1,0.9655172,0.9655172,positive
31,16,0.12903225,0.2580645,positive
0,0,1.0,1.0,positive
23,12,0.0952381,0.0952381,positive
43,24,0.048780486,0.19512194,positive
24,13,0.09090909,0.09090909,positive
23,12,0.0952381,0.0952381,positive
8,6,0.5555556,0.6666667,positive
8,6,0.5555556,0.6666667,positive
0,0,1.0,1.0,positive
19,10,0.2857143,0.47619048,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.6666667,0.93333334,positive
11,7,0.42105263,0.42105263,positive
19,10,0.2857143,0.47619048,positive
19,9,0.11764706,0.11764706,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
15,6,0.44444445,0.5925926,positive
15,6,0.44444445,0.5925926,positive
6,2,0.6666667,0.8333333,positive
27,14,0.08,0.08,positive
6,2,0.6666667,0.8333333,positive
14,6,0.45454547,0.54545456,positive
0,0,1.0,1.0,positive
4,2,0.8888889,0.8888889,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.6666667,0.93333334,positive
14,8,0.6666667,0.6666667,positive
19,10,0.2857143,0.47619048,positive
18,9,0.125,0.125,positive
0,0,1.0,1.0,positive
6,2,0.6666667,0.8333333,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
29,13,0.074074075,0.22222222,positive
11,7,0.42105263,0.42105263,positive
36,19,0.05882353,0.29411766,positive
11,7,0.42105263,0.42105263,positive
1,1,0.6666667,0.962963,positive
5,5,0.8484849,0.8484849,positive
36,19,0.05882353,0.29411766,positive
9,4,0.8148148,0.8148148,positive
18,7,0.11111111,0.33333334,positive
0,0,1.0,1.0,positive
24,10,0.09090909,0.27272728,positive
0,0,1.0,1.0,positive
3,1,0.5714286,0.95238096,positive
6,2,0.6666667,0.8333333,positive
23,12,0.0952381,0.0952381,positive
3,1,0.5263158,0.94736844,positive
0,0,1.0,1.0,positive
20,10,0.2,0.3,positive
0,0,1.0,1.0,positive
24,13,0.09090909,0.09090909,positive
6,2,0.6666667,0.8333333,positive
3,1,0.5263158,0.94736844,positive
1,1,0.6666667,0.962963,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
1,1,0.6666667,0.962963,positive
19,10,0.2857143,0.47619048,positive
12,6,0.6875,0.8125,positive
7,3,0.6315789,0.84210527,positive
8,4,0.5714286,0.5714286,positive
24,10,0.09090909,0.27272728,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
6,2,0.2857143,0.85714287,positive
3,1,0.5263158,0.94736844,positive
17,7,0.21052632,0.42105263,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
9,9,0.6666667,0.6666667,positive
0,0,1.0,1.0,positive
16,9,0.3,0.4,positive
43,24,0.048780486,0.19512194,positive
27,11,0.08,0.24,positive
3,1,0.5263158,0.94736844,positive
23,12,0.0952381,0.0952381,positive
18,7,0.11111111,0.33333334,positive
0,0,1.0,1.0,positive
11,4,0.5263158,0.7368421,positive
22,9,0.09090909,0.27272728,positive
0,0,1.0,1.0,positive
18,12,0.30769232,0.46153846,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
14,9,0.25,0.25,positive
7,5,0.7619048,0.7619048,positive
23,11,0.0952381,0.0952381,positive
0,0,1.0,1.0,positive
18,7,0.11111111,0.33333334,positive
18,10,0.125,0.25,positive
0,0,1.0,1.0,positive
18,7,0.11111111,0.33333334,positive
6,12,0.6,0.6,positive
6,12,0.6,0.6,positive
7,5,0.7619048,0.7619048,positive
12,6,0.6875,0.8125,positive
3,1,0.9655172,0.9655172,positive
0,0,1.0,1.0,positive
12,6,0.6875,0.8125,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
33,15,0.06451613,0.19354838,positive
5,7,0.3478261,0.5217391,positive
33,15,0.06451613,0.19354838,positive
28,13,0.14285715,0.2857143,positive
0,1,0.96,0.96,positive
0,0,1.0,1.0,positive
33,15,0.06451613,0.19354838,positive
18,8,0.125,0.25,positive
0,0,1.0,1.0,positive
5,7,0.3478261,0.5217391,positive
0,0,1.0,1.0,positive
18,7,0.11111111,0.33333334,positive
18,7,0.11111111,0.33333334,positive
12,9,0.33333334,0.5,positive
6,3,0.5714286,0.71428573,positive
3,1,0.96,0.96,positive
23,12,0.0952381,0.0952381,positive
0,0,1.0,1.0,positive
11,4,0.5263158,0.7368421,positive
29,14,0.074074075,0.2962963,positive
7,3,0.4,0.6666667,positive
18,7,0.11111111,0.33333334,positive
13,6,0.0,0.0,positive
13,6,0.0,0.0,positive
1,1,0.6666667,0.962963,positive
11,5,0.4,0.53333336,positive
0,0,1.0,1.0,positive
11,5,0.4,0.53333336,positive
11,5,0.4,0.53333336,positive
11,5,0.4,0.53333336,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
27,13,0.08,0.16,positive
23,12,0.0952381,0.0952381,positive
0,0,1.0,1.0,positive
25,13,0.16,0.32,positive
0,0,1.0,1.0,positive
25,13,0.16,0.32,positive
33,15,0.06451613,0.19354838,positive
5,7,0.3478261,0.5217391,positive
6,2,0.5,0.875,positive
23,12,0.0952381,0.0952381,positive
0,0,1.0,1.0,positive
4,2,0.9285714,0.9285714,positive
23,12,0.0952381,0.0952381,positive
5,7,0.3478261,0.5217391,positive
7,3,0.4,0.6666667,positive
9,7,0.7586207,0.7586207,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
22,11,0.1,0.1,positive
3,1,0.6315789,0.94736844,positive
7,5,0.7619048,0.7619048,positive
0,0,1.0,1.0,positive
3,1,0.55172414,0.9655172,positive
6,2,0.2857143,0.85714287,positive
14,7,0.36363637,0.6363636,positive
19,10,0.2857143,0.47619048,positive
23,11,0.0952381,0.0952381,positive
23,11,0.0952381,0.0952381,positive
5,7,0.3478261,0.5217391,positive
25,12,0.13793103,0.3448276,positive
19,10,0.2857143,0.47619048,positive
25,12,0.13793103,0.3448276,positive
29,14,0.074074075,0.2962963,positive
18,10,0.3,0.4,positive
6,2,0.2857143,0.85714287,positive
20,10,0.11111111,0.11111111,positive
10,7,0.5,0.5,positive
23,11,0.0952381,0.0952381,positive
20,9,0.35714287,0.42857143,positive
11,5,0.5263158,0.6315789,positive
17,13,0.5185185,0.5185185,positive
4,2,0.45454547,0.90909094,positive
4,2,0.45454547,0.90909094,positive
19,10,0.2857143,0.3809524,positive
4,2,0.45454547,0.90909094,positive
4,2,0.45454547,0.90909094,positive
0,0,1.0,1.0,positive
12,8,0.44444445,0.5555556,positive
0,0,1.0,1.0,positive
3,1,0.9655172,0.9655172,positive
26,12,0.14285715,0.42857143,positive
17,13,0.5185185,0.5185185,positive
23,11,0.0952381,0.1904762,positive
7,5,0.7619048,0.7619048,positive
9,3,0.55172414,0.8965517,positive
7,5,0.7619048,0.7619048,positive
13,6,0.18181819,0.18181819,positive
27,11,0.08,0.24,positive
5,7,0.3478261,0.5217391,positive
13,6,0.18181819,0.18181819,positive
13,6,0.18181819,0.18181819,positive
13,6,0.18181819,0.18181819,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
13,6,0.18181819,0.18181819,positive
33,15,0.06451613,0.19354838,positive
23,10,0.0952381,0.2857143,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
22,16,0.4,0.4,positive
33,15,0.06451613,0.19354838,positive
33,15,0.06451613,0.19354838,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
9,7,0.7586207,0.7586207,positive
12,6,0.4,0.5,positive
9,7,0.7586207,0.7586207,positive
0,1,0.9032258,0.9677419,positive
0,1,0.9032258,0.9677419,positive
9,7,0.7586207,0.7586207,positive
22,13,0.15384616,0.30769232,positive
0,0,1.0,1.0,positive
22,13,0.15384616,0.30769232,positive
24,11,0.09090909,0.36363637,positive
9,7,0.7586207,0.7586207,positive
24,10,0.09090909,0.27272728,positive
21,10,0.14814815,0.44444445,positive
7,5,0.7619048,0.7619048,positive
0,0,1.0,1.0,positive
14,6,0.45454547,0.54545456,positive
0,0,1.0,1.0,positive
26,15,0.15384616,0.23076923,positive
0,1,0.4827586,0.9655172,positive
22,14,0.35714287,0.42857143,positive
0,0,1.0,1.0,positive
36,19,0.05882353,0.29411766,positive
3,1,0.95652175,0.95652175,positive
17,13,0.5185185,0.5185185,positive
3,1,0.95652175,0.95652175,positive
0,0,1.0,1.0,positive
9,7,0.7586207,0.7586207,positive
22,13,0.15384616,0.30769232,positive
0,0,1.0,1.0,positive
22,14,0.35714287,0.42857143,positive
0,0,1.0,1.0,positive
6,2,0.2857143,0.85714287,positive
18,9,0.1,0.3,positive
9,3,0.55172414,0.8965517,positive
33,15,0.06451613,0.19354838,positive
18,7,0.11111111,0.33333334,positive
13,6,0.18181819,0.18181819,positive
0,0,1.0,1.0,positive
24,10,0.09090909,0.27272728,positive
3,1,0.93333334,0.93333334,positive
0,0,1.0,1.0,positive
18,10,0.3,0.4,positive
13,6,0.18181819,0.18181819,positive
0,0,1.0,1.0,positive
6,2,0.2857143,0.85714287,positive
7,5,0.7619048,0.7619048,positive
20,8,0.11111111,0.44444445,positive
13,6,0.18181819,0.18181819,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
7,5,0.8484849,0.8484849,positive
0,1,0.96,0.96,positive
6,2,0.2857143,0.85714287,positive
13,6,0.18181819,0.18181819,positive
7,5,0.7619048,0.7619048,positive
13,6,0.18181819,0.18181819,positive
6,2,0.2857143,0.85714287,positive
4,2,0.6666667,0.9166667,positive
15,8,0.15384616,0.15384616,positive
22,12,0.25,0.25,positive
6,2,0.2857143,0.85714287,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,1,0.962963,0.962963,positive
22,12,0.25,0.25,positive
0,0,1.0,1.0,positive
22,10,0.1,0.2,positive
6,2,0.6666667,0.8333333,positive
0,1,0.962963,0.962963,positive
17,13,0.5185185,0.5185185,positive
17,13,0.5185185,0.5185185,positive
0,0,1.0,1.0,positive
9,3,0.55172414,0.8965517,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
11,7,0.4516129,0.7741935,positive
0,0,1.0,1.0,positive
23,11,0.0952381,0.1904762,positive
18,7,0.11111111,0.33333334,positive
3,1,0.5263158,0.94736844,positive
9,3,0.55172414,0.8965517,positive
29,13,0.074074075,0.22222222,positive
18,10,0.0,0.0,positive
24,9,0.09090909,0.27272728,positive
14,7,0.36363637,0.6363636,positive
17,13,0.5185185,0.5185185,positive
7,3,0.6315789,0.84210527,positive
24,15,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
6,2,0.6666667,0.8333333,positive
7,3,0.6315789,0.84210527,positive
18,7,0.11111111,0.33333334,positive
3,1,0.95652175,0.95652175,positive
7,3,0.6315789,0.84210527,positive
16,9,0.3,0.4,positive
13,6,0.18181819,0.18181819,positive
7,3,0.6315789,0.84210527,positive
7,3,0.6315789,0.84210527,positive
3,1,0.7058824,0.9411765,positive
19,10,0.2857143,0.47619048,positive
0,0,1.0,1.0,positive
3,1,0.7058824,0.9411765,positive
19,10,0.2857143,0.47619048,positive
3,1,0.7058824,0.9411765,positive
3,1,0.7058824,0.9411765,positive
0,0,1.0,1.0,positive
2,2,0.5714286,0.85714287,positive
2,2,0.5714286,0.85714287,positive
9,3,0.55172414,0.8965517,positive
13,5,0.23529412,0.5882353,positive
13,5,0.23529412,0.5882353,positive
23,11,0.0952381,0.1904762,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.7058824,0.9411765,positive
6,2,0.6666667,0.8333333,positive
6,7,0.45454547,0.6363636,positive
6,2,0.6666667,0.8333333,positive
0,0,1.0,1.0,positive
3,1,0.8,0.93333334,positive
6,2,0.6666667,0.8333333,positive
9,7,0.5882353,0.5882353,positive
11,5,0.4,0.53333336,positive
20,8,0.30769232,0.53846157,positive
3,1,0.7619048,0.95238096,positive
10,5,0.44444445,0.44444445,positive
13,6,0.18181819,0.18181819,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
7,5,0.7619048,0.7619048,positive
0,0,1.0,1.0,positive
24,12,0.16666667,0.25,positive
7,5,0.7619048,0.7619048,positive
32,19,0.125,0.25,positive
7,5,0.7619048,0.7619048,positive
0,0,1.0,1.0,positive
6,2,0.2857143,0.85714287,positive
5,2,0.7058824,0.8235294,positive
7,5,0.7619048,0.7619048,positive
7,5,0.7619048,0.7619048,positive
7,5,0.7619048,0.7619048,positive
3,1,0.7058824,0.9411765,positive
24,15,0.09090909,0.09090909,positive
3,1,0.96,0.96,positive
0,0,1.0,1.0,positive
6,2,0.2857143,0.85714287,positive
3,1,0.7058824,0.9411765,positive
11,5,0.4,0.53333336,positive
33,15,0.06451613,0.19354838,positive
11,7,0.4516129,0.7741935,positive
11,5,0.4,0.53333336,positive
6,2,0.6666667,0.8333333,positive
3,1,0.7058824,0.9411765,positive
29,13,0.074074075,0.22222222,positive
9,3,0.55172414,0.8965517,positive
7,5,0.30769232,0.61538464,positive
11,5,0.4,0.53333336,positive
11,5,0.4,0.53333336,positive
11,5,0.4,0.53333336,positive
0,0,1.0,1.0,positive
29,13,0.074074075,0.22222222,positive
27,13,0.13793103,0.3448276,positive
0,0,1.0,1.0,positive
7,3,0.6315789,0.84210527,positive
13,6,0.18181819,0.18181819,positive
0,0,1.0,1.0,positive
17,13,0.5185185,0.5185185,positive
7,3,0.6315789,0.84210527,positive
27,13,0.13793103,0.3448276,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
6,7,0.45454547,0.6363636,positive
11,5,0.4,0.53333336,positive
0,0,1.0,1.0,positive
21,9,0.16,0.4,positive
0,0,1.0,1.0,positive
20,9,0.35714287,0.42857143,positive
6,12,0.5714286,0.5714286,positive
9,3,0.55172414,0.8965517,positive
22,11,0.09090909,0.27272728,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
7,3,0.6315789,0.84210527,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
6,12,0.5714286,0.5714286,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
27,13,0.13793103,0.3448276,positive
33,15,0.06451613,0.19354838,positive
3,1,0.95652175,0.95652175,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
25,13,0.16,0.32,positive
0,0,1.0,1.0,positive
1,1,0.9230769,0.9230769,positive
0,0,1.0,1.0,positive
33,13,0.06451613,0.2580645,positive
0,0,1.0,1.0,positive
17,13,0.5185185,0.5185185,positive
0,0,1.0,1.0,positive
15,7,0.21052632,0.42105263,positive
15,7,0.21052632,0.42105263,positive
7,3,0.6315789,0.84210527,positive
7,3,0.6315789,0.84210527,positive
19,11,0.4,0.4,positive
15,7,0.21052632,0.42105263,positive
15,7,0.21052632,0.42105263,positive
15,7,0.21052632,0.42105263,positive
15,7,0.21052632,0.42105263,positive
7,3,0.6315789,0.84210527,positive
6,12,0.5714286,0.5714286,positive
24,13,0.09090909,0.09090909,positive
6,12,0.5714286,0.5714286,positive
17,13,0.5185185,0.5185185,positive
11,7,0.4516129,0.7741935,positive
5,2,0.7058824,0.8235294,positive
10,3,0.35714287,0.85714287,positive
19,11,0.4,0.4,positive
24,9,0.09090909,0.27272728,positive
7,3,0.4,0.6666667,positive
18,11,0.25,0.5,positive
5,2,0.7058824,0.8235294,positive
7,3,0.4,0.6666667,positive
14,8,0.22222222,0.44444445,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.56,0.96,positive
3,1,0.56,0.96,positive
18,7,0.11111111,0.33333334,positive
1,1,0.94736844,0.94736844,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
2,4,0.8181818,0.8181818,positive
24,15,0.09090909,0.09090909,positive
13,6,0.18181819,0.18181819,positive
5,2,0.7058824,0.8235294,positive
24,15,0.09090909,0.09090909,positive
13,7,0.47619048,0.47619048,positive
0,0,1.0,1.0,positive
24,15,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
13,6,0.18181819,0.18181819,positive
13,6,0.18181819,0.18181819,positive
7,3,0.6315789,0.84210527,positive
24,15,0.09090909,0.09090909,positive
5,2,0.7058824,0.8235294,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
13,8,0.4,0.4,positive
0,0,1.0,1.0,positive
25,10,0.08695652,0.26086956,positive
0,0,1.0,1.0,positive
18,7,0.11111111,0.33333334,positive
24,15,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
16,8,0.14285715,0.14285715,positive
0,1,0.9655172,0.9655172,positive
24,15,0.09090909,0.09090909,positive
0,1,0.96,0.96,positive
18,10,0.0,0.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
12,9,0.36363637,0.36363637,positive
24,15,0.09090909,0.09090909,positive
23,11,0.0952381,0.0952381,positive
23,11,0.0952381,0.1904762,positive
11,7,0.4516129,0.7741935,positive
0,0,1.0,1.0,positive
7,3,0.4,0.6666667,positive
0,0,1.0,1.0,positive
9,3,0.55172414,0.8965517,positive
9,3,0.55172414,0.8965517,positive
0,0,1.0,1.0,positive
18,7,0.11111111,0.33333334,positive
3,1,0.7058824,0.9411765,positive
18,7,0.11111111,0.33333334,positive
0,0,1.0,1.0,positive
20,9,0.18181819,0.27272728,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
18,7,0.11111111,0.33333334,positive
0,0,1.0,1.0,positive
14,7,0.3,0.6,positive
14,7,0.3,0.6,positive
13,7,0.47619048,0.47619048,positive
0,0,1.0,1.0,positive
3,1,0.7058824,0.9411765,positive
7,5,0.7619048,0.7619048,positive
6,6,0.6363636,0.6363636,positive
24,15,0.09090909,0.09090909,positive
23,11,0.0952381,0.1904762,positive
0,0,1.0,1.0,positive
6,6,0.6363636,0.6363636,positive
24,15,0.09090909,0.09090909,positive
7,3,0.6315789,0.84210527,positive
8,3,0.5,0.875,positive
8,3,0.5,0.875,positive
8,3,0.5,0.875,positive
24,12,0.09090909,0.09090909,positive
8,3,0.5,0.875,positive
18,8,0.125,0.25,positive
5,2,0.8888889,0.8888889,positive
24,12,0.09090909,0.09090909,positive
7,3,0.6315789,0.84210527,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
0,4,0.84615386,0.84615386,positive
5,2,0.8,0.8,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
6,2,0.5833333,0.9166667,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
7,3,0.6315789,0.84210527,positive
0,0,1.0,1.0,positive
17,13,0.5185185,0.5185185,positive
7,3,0.6315789,0.84210527,positive
7,3,0.4,0.6666667,positive
0,0,1.0,1.0,positive
19,7,0.11764706,0.23529412,positive
31,14,0.06451613,0.32258064,positive
0,0,1.0,1.0,positive
7,3,0.6315789,0.84210527,positive
18,9,0.125,0.125,positive
31,14,0.06451613,0.32258064,positive
8,4,0.5,0.8,positive
26,12,0.15384616,0.30769232,positive
6,12,0.5714286,0.5714286,positive
0,0,1.0,1.0,positive
7,3,0.4,0.6666667,positive
26,12,0.15384616,0.30769232,positive
7,3,0.4,0.6666667,positive
24,15,0.09090909,0.09090909,positive
7,7,0.44444445,0.5925926,positive
6,12,0.5714286,0.5714286,positive
3,1,0.5714286,0.95238096,positive
4,1,0.53333336,0.93333334,positive
0,0,1.0,1.0,positive
7,5,0.7619048,0.7619048,positive
11,7,0.4516129,0.7741935,positive
0,0,1.0,1.0,positive
3,1,0.94736844,0.94736844,positive
7,3,0.4,0.6666667,positive
17,13,0.5185185,0.5185185,positive
0,0,1.0,1.0,positive
33,15,0.06451613,0.19354838,positive
7,3,0.6315789,0.84210527,positive
25,10,0.08695652,0.26086956,positive
7,3,0.6315789,0.84210527,positive
24,15,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.94736844,0.94736844,positive
7,3,0.6315789,0.84210527,positive
18,9,0.125,0.125,positive
3,1,0.95652175,0.95652175,positive
33,15,0.06451613,0.19354838,positive
7,3,0.4,0.6666667,positive
3,1,0.5217391,0.95652175,positive
20,9,0.27272728,0.36363637,positive
17,13,0.5185185,0.5185185,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
17,13,0.5185185,0.5185185,positive
0,0,1.0,1.0,positive
17,13,0.5185185,0.5185185,positive
17,8,0.13333334,0.26666668,positive
18,9,0.22222222,0.33333334,positive
20,10,0.11111111,0.11111111,positive
0,11,0.55172414,0.55172414,positive
33,15,0.06451613,0.19354838,positive
26,12,0.14285715,0.42857143,positive
0,11,0.55172414,0.55172414,positive
26,12,0.14285715,0.42857143,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
26,12,0.14285715,0.42857143,positive
15,6,0.44444445,0.5925926,positive
15,6,0.4347826,0.5217391,positive
26,12,0.14285715,0.42857143,positive
26,12,0.14285715,0.42857143,positive
0,0,1.0,1.0,positive
7,5,0.7619048,0.7619048,positive
10,6,0.6666667,0.6666667,positive
23,11,0.0952381,0.1904762,positive
17,8,0.23529412,0.3529412,positive
17,8,0.13333334,0.26666668,positive
0,0,1.0,1.0,positive
18,9,0.125,0.125,positive
28,11,0.07692308,0.30769232,positive
3,1,0.5263158,0.94736844,positive
18,9,0.125,0.125,positive
24,15,0.09090909,0.09090909,positive
14,5,0.25,0.375,positive
0,0,1.0,1.0,positive
24,15,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
5,2,0.4,0.8,positive
25,10,0.08695652,0.26086956,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
15,6,0.44444445,0.5925926,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
33,15,0.06451613,0.19354838,positive
28,15,0.07692308,0.15384616,positive
24,15,0.09090909,0.09090909,positive
28,15,0.07692308,0.15384616,positive
0,0,1.0,1.0,positive
15,6,0.44444445,0.5925926,positive
14,5,0.25,0.375,positive
28,15,0.07692308,0.15384616,positive
24,15,0.09090909,0.09090909,positive
28,15,0.07692308,0.15384616,positive
0,0,1.0,1.0,positive
25,11,0.08695652,0.17391305,positive
28,15,0.07692308,0.15384616,positive
3,1,0.96,0.96,positive
28,15,0.07692308,0.15384616,positive
28,15,0.07692308,0.15384616,positive
0,0,1.0,1.0,positive
3,3,0.58064514,0.9032258,positive
0,1,0.5185185,0.962963,positive
6,2,0.2857143,0.85714287,positive
28,15,0.07692308,0.15384616,positive
13,6,0.18181819,0.18181819,positive
7,5,0.30769232,0.61538464,positive
0,0,1.0,1.0,positive
24,15,0.09090909,0.09090909,positive
13,6,0.18181819,0.18181819,positive
19,14,0.44444445,0.44444445,positive
24,15,0.09090909,0.09090909,positive
16,8,0.4,0.6666667,positive
14,5,0.25,0.375,positive
0,0,1.0,1.0,positive
5,2,0.4,0.8,positive
13,6,0.18181819,0.18181819,positive
18,9,0.125,0.125,positive
0,0,1.0,1.0,positive
3,1,0.95652175,0.95652175,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
16,8,0.4,0.6666667,positive
3,1,0.95652175,0.95652175,positive
0,0,1.0,1.0,positive
25,15,0.14814815,0.14814815,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
3,1,0.95652175,0.95652175,positive
11,5,0.4,0.53333336,positive
11,5,0.4,0.53333336,positive
24,15,0.09090909,0.09090909,positive
33,15,0.06451613,0.19354838,positive
9,7,0.5882353,0.5882353,positive
33,15,0.06451613,0.19354838,positive
28,15,0.07692308,0.15384616,positive
0,1,0.5185185,0.962963,positive
13,6,0.18181819,0.18181819,positive
28,15,0.07692308,0.15384616,positive
12,5,0.44444445,0.5555556,positive
11,5,0.4,0.53333336,positive
11,5,0.4,0.53333336,positive
0,0,1.0,1.0,positive
28,15,0.07692308,0.15384616,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
11,5,0.4,0.53333336,positive
28,15,0.07692308,0.15384616,positive
8,2,0.4,0.8,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
28,15,0.07692308,0.15384616,positive
33,15,0.06451613,0.19354838,positive
0,0,1.0,1.0,positive
24,15,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
11,9,0.5217391,0.5217391,positive
0,0,1.0,1.0,positive
3,1,0.95652175,0.95652175,positive
0,0,1.0,1.0,positive
0,0,1.0,1.0,positive
28,15,0.07692308,0.15384616,positive
0,0,1.0,1.0,positive
19,11,0.4,0.4,positive
0,0,1.0,1.0,positive
29,14,0.074074075,0.2962963,positive
16,9,0.3,0.4,positive
0,0,1.0,1.0,positive
16,9,0.3,0.4,positive
0,0,1.0,1.0,positive
29,14,0.074074075,0.2962963,positive
6,2,0.6666667,0.8333333,positive
3,3,0.58064514,0.9032258,positive
33,15,0.06451613,0.19354838,positive
19,9,0.11764706,0.11764706,positive
19,11,0.21052632,0.21052632,positive
6,3,0.71428573,0.71428573,positive
29,14,0.074074075,0.2962963,positive
11,5,0.4,0.53333336,positive
0,0,1.0,1.0,positive
15,7,0.15384616,0.30769232,positive
24,9,0.09090909,0.27272728,positive
22,9,0.09090909,0.27272728,positive
5,2,0.4,0.8,positive
22,9,0.09090909,0.27272728,positive
7,3,0.7619048,0.7619048,positive
24,13,0.09090909,0.09090909,positive
0,0,1.0,1.0,positive
14,5,0.25,0.375,positive
5,2,0.4,0.8,positive
23,11,0.08695652,0.26086956,positive
0,0,1.0,1.0,positive
3,1,0.5714286,0.95238096,positive
28,15,0.07692308,0.15384616,positive
0,0,1.0,1.0,positive
10,6,0.6923077,0.7692308,positive
28,15,0.07692308,0.15384616,positive
3,1,0.6315789,0.94736844,positive
0,0,1.0,1.0,positive
28,15,0.07692308,0.15384616,positive
13,8,0.4,0.4,positive
28,15,0.07692308,0.15384616,positive
5,2,0.4,0.8,positive
28,15,0.07692308,0.15384616,positive
10,8,0.5833333,0.6666667,positive
28,15,0.07692308,0.15384616,positive
3,1,0.6315789,0.94736844,positive
28,15,0.07692308,0.15384616,positive
